37.43736612	-122.1459738	CD
37.4333661	-122.1391625	D
37.41479476	-122.1611979	C
37.42593581	-122.1519684	CD
37.42791025	-122.1416055	D
37.42375653	-122.1820044	C
37.43091316	-122.1750346	CD
37.43743121	-122.1774079	D
37.42210067	-122.1686065	C
37.4301968	-122.1638416	CD
37.42603268	-122.1546343	CD
37.42180127	-122.1579083	CD
37.37877835	-122.1326049	C
37.36648592	-122.1158709	CD
37.38465367	-122.1332373	D
37.34641672	-122.0983092	BC
37.35392462	-122.0987366	C
37.35331894	-122.096427	CD
37.31462751	-122.124238	BC
37.30673154	-122.1241525	C
37.38112755	-122.1716254	CD
37.35330994	-122.147109	D
37.15682575	-121.9318616	B
37.17685111	-121.9213858	BC
37.14222345	-121.9246217	C
37.2284841	-121.9039546	C
37.23944692	-121.8918217	CD
37.24443617	-121.8757778	D
37.21459495	-121.8581869	CD
37.21967223	-121.8542036	CD
37.18671008	-121.851016	BC
37.20784948	-121.8816924	C
37.21004353	-121.8693429	CD
37.20456488	-121.8686484	BC
37.20865726	-121.8687023	C
37.21510678	-121.8697738	CD
37.21909577	-121.7730279	B
37.60176457	-122.0384935	CD
37.60027529	-122.0523513	D
37.60185198	-122.0711325	D
37.58696578	-122.0766066	D
37.57754634	-122.0747909	D
37.58496097	-122.0683645	D
37.59193029	-122.0396839	CD
37.59120956	-122.048819	D
37.59125013	-122.0268284	CD
37.58543686	-122.029913	D
37.59277016	-122.0171759	CD
37.58608432	-122.0135028	D
37.59825947	-122.0830522	D
37.59806524	-122.090661	E
37.58363843	-122.0837648	D
37.58007214	-122.0889736	E
37.58693858	-121.9606326	BC
37.58489621	-121.9638542	C
37.5779383	-121.9622331	D
37.57939952	-121.9864071	BC
37.57885537	-121.9783662	C
37.57717704	-121.9890074	D
37.57167593	-122.0025098	D
37.56950216	-122.0195382	D
37.57365908	-122.0377212	D
37.58241529	-122.0398542	D
37.57163232	-122.0691734	D
37.56502784	-122.0844834	E
37.54786618	-122.0868038	BC
37.4861095	-121.9328717	CD
37.51837798	-122.0018667	D
37.50351227	-122.0425643	E
37.57294834	-122.0532707	D
37.58450298	-122.0571656	D
37.56366264	-122.0304346	D
37.55709754	-122.0211943	D
37.55333426	-122.0116553	D
37.55922528	-121.9914994	D
37.5576314	-121.9674666	D
37.54249562	-121.9678014	D
37.54434879	-121.9774247	D
37.55100726	-121.9850178	D
37.56618269	-121.9302162	BC
37.55836031	-121.9333875	C
37.55766195	-121.9477817	D
37.54832393	-121.9498512	D
37.52586345	-121.9438616	C
37.53295829	-121.9414906	CD
37.53575943	-121.9426286	D
37.52665321	-121.9662827	CD
37.53265729	-121.9594026	D
37.52934104	-121.9749122	CD
37.53655131	-121.9711847	D
37.53462294	-121.9866947	CD
37.53850709	-121.9873284	D
37.54182682	-122.0014483	CD
37.54861951	-122.0015673	D
37.53722799	-122.0080775	CD
37.53789267	-122.0079133	D
37.52907887	-121.9926383	CD
37.53470362	-121.9977983	D
37.52065044	-121.9760501	CD
37.51304895	-121.9716361	D
37.51845407	-121.951508	D
37.51684066	-121.9617663	CD
37.51703034	-121.95653	D
37.52172301	-121.9315953	C
37.53121974	-121.9284478	CD
37.53606957	-121.9285087	D
37.50691868	-121.9247529	C
37.50748743	-121.9284589	CD
37.52895706	-121.9019816	C
37.52324795	-121.9134575	CD
37.5425485	-121.9202688	D
37.48667267	-121.8944264	C
37.49429366	-121.9099949	CD
37.47461191	-121.9115677	C
37.469624	-121.9136038	CD
37.48769655	-121.9178399	C
37.48500462	-121.9220423	CD
37.55140296	-122.036332	D
37.54263309	-122.0457351	D
37.52907855	-122.0666305	BC
37.52698827	-122.0462073	D
37.5100336	-122.0488162	E
37.53621443	-122.0354429	D
37.53428472	-122.0223529	CD
37.53427109	-122.0276511	D
37.5284232	-122.007864	CD
37.51570566	-122.0078372	D
37.49949273	-122.0073804	E
37.72585227	-121.8882257	C
37.71357982	-121.8915103	D
37.72344373	-121.9157519	C
37.72184039	-121.9153233	D
37.71058911	-121.9176608	D
37.70475298	-121.9366093	C
37.71271968	-121.9324633	D
37.7096991	-121.9649233	C
37.72036955	-121.9422628	D
37.64961332	-121.9313587	BC
37.6856566	-121.9511271	C
37.6292446	-121.892059	D
37.64391024	-121.8900177	C
37.67159892	-121.9137916	D
37.68879297	-121.9108208	D
37.68122957	-121.8865618	D
37.67215112	-121.8820239	D
37.66947374	-121.8999583	D
37.64283346	-121.8851416	C
37.65777286	-121.8875279	D
37.54341348	-121.8039048	BC
37.55465809	-121.8022999	C
37.6038235	-121.8370756	CD
37.59133018	-121.851746	D
37.68086853	-121.8556565	D
37.72658149	-121.8380397	C
37.71636546	-121.8432603	D
37.69450587	-121.8822336	D
37.65754357	-121.8643895	C
37.6627887	-121.865103	D
37.65884397	-121.8517671	C
37.66599517	-121.8489636	CD
37.66575184	-121.8230693	D
37.74480054	-121.6484783	B
37.54895979	-121.6450885	BC
37.60831467	-121.6210507	C
37.64156696	-121.7305949	CD
37.70306229	-121.6677559	D
37.65429093	-121.7735282	CD
37.64957351	-121.7903759	D
37.70571221	-121.7508072	C
37.71055219	-121.7392192	D
37.7664765	-121.7396872	B
37.73467606	-121.7745388	C
37.73332801	-121.7642042	D
37.69940313	-121.7854444	C
37.68963932	-121.8157241	D
37.69583214	-121.7598978	C
37.69624271	-121.7674152	D
37.68702176	-121.781513	D
37.66533982	-121.7188356	C
37.6733981	-121.7368471	D
37.69468463	-121.7455153	C
37.69351408	-121.729695	D
37.68981907	-121.7519966	C
37.68435581	-121.7485626	D
37.65977482	-121.7650458	CD
37.66912637	-121.7603501	D
37.66368681	-121.7744486	CD
37.67385118	-121.7760495	D
37.66853507	-121.7828917	CD
37.67237414	-121.7883616	D
37.6595825	-121.7827575	CD
37.6645788	-121.7952255	D
38.00924824	-121.6338252	D
38.05468921	-121.6245885	E
37.98659032	-121.6768482	D
38.00203558	-121.7252911	D
38.01064517	-121.7227434	E
37.97372489	-121.7501767	C
37.9798429	-121.7341587	D
37.9400243	-121.6727463	D
37.93589108	-121.7528137	C
37.93035047	-121.7199977	D
37.81738501	-121.6749292	B
37.81210365	-121.6257142	BC
37.88642227	-121.7144774	C
37.88634208	-121.6144452	D
37.95248549	-121.5715188	E
38.01498213	-121.8321403	D
38.00691128	-121.7927543	D
37.9930432	-121.7594474	C
38.00568201	-121.7678244	D
38.01793596	-121.7603752	E
37.9879752	-121.8165691	C
37.98601935	-121.8151646	D
38.00048679	-121.8156003	D
38.00234561	-121.8490103	D
38.00371263	-121.8278429	D
37.99470587	-121.8308704	D
37.98496145	-121.8416176	C
37.99113647	-121.8375134	D
37.99027185	-121.7933058	C
37.99319035	-121.7990982	D
37.98780944	-121.7656145	C
37.99322754	-121.7716311	D
38.02840183	-121.8715806	D
38.04130616	-121.8625264	E
38.02649017	-121.8916095	D
38.02145531	-121.8936455	D
38.01507572	-121.8691652	D
38.00647829	-121.882869	D
37.99835691	-121.8650031	C
38.00411132	-121.8646372	D
37.97832986	-121.875586	C
37.99326384	-121.8745454	D
38.00869826	-121.9082846	CD
38.01504704	-121.9074132	D
37.98352438	-121.9245119	C
38.00449262	-121.9249566	CD
38.00000048	-121.9140501	D
37.79727249	-122.4305223	D
37.79193741	-122.4262931	BC
37.79500445	-122.4263537	D
37.79306356	-122.4383057	BC
37.79441231	-122.4393344	D
37.78896068	-122.4497771	BC
37.78962754	-122.4593833	C
37.78865699	-122.4534697	D
37.79086937	-122.4407968	BC
37.7890761	-122.4408105	D
37.7912747	-122.43216	BC
37.78995986	-122.4337567	D
37.78792726	-122.4240908	BC
37.78684529	-122.4224764	D
37.78806177	-122.4291839	BC
37.78753842	-122.4341122	D
37.78678591	-122.4393511	D
37.78331752	-122.4489989	BC
37.78470046	-122.4516822	D
37.78596253	-122.4282261	BC
37.78466645	-122.4373572	D
37.77826123	-122.4564515	D
37.78019849	-122.4441951	BC
37.77847798	-122.4494342	D
37.77866447	-122.4397307	BC
37.78089165	-122.436959	D
37.78432022	-122.4261019	BC
37.78309071	-122.4303397	D
37.78365129	-122.4235695	BC
37.78186134	-122.422074	D
37.78242728	-122.424165	BC
